title,areacode,addr1,cat2,mapx,mapy,firstimage
갈론계곡,33,충청북도 괴산군 칠성면 칠성로10길 547,A0101,127.8531905,36.7344745,http://tong.visitkorea.or.kr/cms/resource/81/2675581_image2_1.JPG
갈론계곡캠핑장,33,충청북도 괴산군 칠성면 칠성로10길 466-3,A0302,127.846466,36.73746848,http://tong.visitkorea.or.kr/cms/resource/20/2727520_image2_1.jpg
갈릴리캠핑장,31,경기도 평택시 안중읍 안중북로 119,A0302,126.9208698,37.00047435,http://tong.visitkorea.or.kr/cms/resource/85/2727185_image2_1.JPG
갈마공원,3,대전광역시 서구 한밭대로 664 (갈마동),A0202,127.3721884,36.35713407,http://tong.visitkorea.or.kr/cms/resource/35/3051735_image2_1.JPG
갈마못(갈뫼못),39,제주특별자치도 서귀포시 성산읍 중산간동로,A0101,126.811559,33.38702243,
갈매중앙공원,31,경기도 구리시 갈매동,A0202,127.1185814,37.63116315,http://tong.visitkorea.or.kr/cms/resource/32/3000732_image2_1.jpg
갈멜정원,38,전라남도 보성군 웅치면 봉산리,A0101,127.0538845,34.70208835,http://tong.visitkorea.or.kr/cms/resource/19/3018819_image2_1.jpg
갈모봉 산림욕장,36,경상남도 고성군 고성읍 이당리,A0101,128.2693628,34.97275681,
갈목도,38,전라남도 진도군 조도면 진목도갈목길 10,A0101,125.9471912,34.30622579,
갈목해변,34,충청남도 서천군 마서면 송석리,A0101,126.6359118,36.07704496,
갈미한글공원,31,경기도 의왕시 문화예술로 65,A0202,126.9849674,37.3780068,
갈산공원,31,경기도 양평군 양평읍 양평체육공원길 24,A0101,127.4973262,37.48368715,http://tong.visitkorea.or.kr/cms/resource/85/2756285_image2_1.jpg
갈산근린공원,1,서울특별시 양천구 신정동 162-56,A0202,126.8684105,37.50611763,http://tong.visitkorea.or.kr/cms/resource/62/2612062_image2_1.bmp
갈음이해수욕장,34,충청남도 태안군 근흥면 갈음이길 38-30,A0101,126.1639577,36.69363833,http://tong.visitkorea.or.kr/cms/resource/92/198992_image2_1.jpg
갈중이(천연염색체험),39,제주특별자치도 서귀포시 사계남로216번길 24-61 갈중이,A0203,126.3136584,33.2351424,
갈천동초가까치구멍집,35,경상북도 영덕군 창수면 장육사길 363,A0201,129.3218943,36.59752886,
갈천서당,36,경상남도 거창군 북상면 송계로 767-34,A0201,127.8160978,35.78089095,
갈천서원,36,경상남도 고성군 대가면 갈천로 620,A0201,128.2510124,35.0480786,
갈천약수터,32,강원특별자치도 양양군 서면 구룡령로 1103-66,A0101,128.5029086,37.90589319,http://tong.visitkorea.or.kr/cms/resource/82/738182_image2_1.jpg
갈천오토캠핑장,32,강원특별자치도 양양군 서면 구룡령로 1103-12,A0302,128.5004282,37.9113314,http://tong.visitkorea.or.kr/cms/resource/74/2734074_image2_1.JPG
갈천힐링캠프,32,강원특별자치도 양양군 구룡령로 1103-41,A0302,128.5049306,37.90734584,http://tong.visitkorea.or.kr/cms/resource/31/2908131_image2_1.JPG
갈치저수지,31,경기도 군포시 속달로 129-49,A0101,126.9046676,37.33316613,
갈현체육공원,2,인천광역시 계양구 황어로 66 (갈현동),A0202,126.7285768,37.57772071,http://tong.visitkorea.or.kr/cms/resource/37/3001237_image2_1.jpg
감곡매괴성모순례지성당,33,충청북도 음성군 감곡면 성당길 10,A0201,127.6411569,37.12139834,http://tong.visitkorea.or.kr/cms/resource/10/1075110_image2_1.jpg
감귤박물관,39,제주특별자치도 서귀포시 효돈순환로 441,A0206,126.6080904,33.27118196,
감귤카트,39,제주특별자치도 서귀포시 중문관광로 42 (색달동),A0302,126.4116189,33.25494731,http://tong.visitkorea.or.kr/cms/resource/23/3030923_image2_1.jpg
감낭오름,39,제주특별자치도 서귀포시 안덕면 동광리,A0101,126.3454537,33.32255546,
감로암(서울),1,서울특별시 종로구 율곡로23길 16,A0201,127.0066015,37.57531484,http://tong.visitkorea.or.kr/cms/resource/85/2031885_image2_1.jpg
감로탱화,32,강원특별자치도 평창군 진부면 오대산로 176,A0201,128.6029831,37.7189029,http://tong.visitkorea.or.kr/cms/resource/38/2798338_image2_1.jpg
감만시민부두,6,부산광역시 남구 감만동 626-1,A0202,129.0687505,35.10970874,
감만창의문화촌,6,부산광역시 남구 우암로 84-1,A0206,129.0813548,35.11848577,http://tong.visitkorea.or.kr/cms/resource/61/3008261_image2_1.JPG
감빛고을,35,경상북도 청도군 금천면 소천길 193,A0203,128.9006983,35.72353664,http://tong.visitkorea.or.kr/cms/resource/03/1967203_image2_1.jpg
감사공묘역,39,제주특별자치도 제주시 조천읍 함대로 362,A0201,126.661147,33.51299497,http://tong.visitkorea.or.kr/cms/resource/96/3082296_image2_1.jpg
감삼못공원,4,대구광역시 서구 서대구로3길 43,A0202,128.5522335,35.8586427,http://tong.visitkorea.or.kr/cms/resource/87/2493687_image2_1.jpg
감성공작소,32,강원특별자치도 삼척시 대학로 13-1 (당저동),A0203,129.1631079,37.44237902,http://tong.visitkorea.or.kr/cms/resource/70/2820170_image2_1.jpg
감성마을 이외수 문학관,32,강원특별자치도 화천군 상서면 감성마을길 157,A0202,127.5162822,38.16657749,http://tong.visitkorea.or.kr/cms/resource/93/2566293_image2_1.jpg
감수굴 밭담길,39,제주특별자치도 제주시 구좌읍 평대7길 34,A0203,126.8432808,33.53105702,http://tong.visitkorea.or.kr/cms/resource/82/3056382_image2_1.jpg
감악산 출렁다리,31,경기도 파주시 설마천로 238,A0205,126.9476077,37.93827706,http://tong.visitkorea.or.kr/cms/resource/79/2567379_image2_1.jpg
감악산(거창),36,경상남도 거창군 남상면 무촌리 산295번지 일원(신원면 구사리 산12-1 인근),A0101,127.9295566,35.5964222,http://tong.visitkorea.or.kr/cms/resource/05/2860205_image2_1.jpg
감악산(원주),32,강원특별자치도 원주시 신림면 황둔리,A0101,128.1500301,37.23303098,http://tong.visitkorea.or.kr/cms/resource/73/1536673_image2_1.jpg
감악산(파주),31,경기도 파주시 적성면 감골길 48,A0101,126.9520636,37.91214408,
감악산캠핑숲,32,강원특별자치도 원주시 신림면 신림황둔로 714,A0302,128.1402499,37.24948724,http://tong.visitkorea.or.kr/cms/resource/64/2732964_image2_1.JPG
감악산항노화웰니스체험장,36,경상남도 거창군 신원면 연수사길 456,A0203,127.9199604,35.5901644,http://tong.visitkorea.or.kr/cms/resource/73/2774673_image2_1.JPG
감우재전승기념관,33,충청북도 음성군 음성읍 생음대로 594,A0206,127.647039,36.95069312,http://tong.visitkorea.or.kr/cms/resource/34/1075534_image2_1.jpg
감응사(경북),35,경상북도 성주군 월항면 대산리,A0201,128.3324841,35.93461339,http://tong.visitkorea.or.kr/cms/resource/31/1399731_image2_1.jpg
감자꽃 스튜디오,32,강원특별자치도 평창군 평창읍 고길천로 105,A0203,128.4388807,37.36885132,http://tong.visitkorea.or.kr/cms/resource/00/2531500_image2_1.jpg
감중공원,2,인천광역시 서구 가정로98번길 18,A0202,126.6736203,37.49323789,http://tong.visitkorea.or.kr/cms/resource/58/2781358_image2_1.jpg
감지해변,6,부산광역시 영도구 감지길 110,A0101,129.0764901,35.06253361,http://tong.visitkorea.or.kr/cms/resource/18/2798118_image2_1.JPG
감천계곡,36,경상남도 창원시 마산회원구 내서읍 신감리,A0101,128.5126163,35.19190882,http://tong.visitkorea.or.kr/cms/resource/39/3070539_image2_1.JPG
감천사(부산),6,부산광역시 연제구 묘봉산로 40,A0201,129.0912632,35.1833037,http://tong.visitkorea.or.kr/cms/resource/83/1561883_image2_1.jpg
감추사,32,강원특별자치도 동해시 해안로 120,A0201,129.126509,37.51467831,
감추해변,32,강원특별자치도 동해시 해안로 120,A0101,129.1267839,37.51478386,
감포해상공원,35,경상북도 경주시 감포로2길 93,A0101,129.5048653,35.80411393,http://tong.visitkorea.or.kr/cms/resource/81/3090381_image2_1.JPG
갑곶돈대,2,인천광역시 강화군 강화읍 해안동로1366번길 18,A0201,126.517114,37.7335377,http://tong.visitkorea.or.kr/cms/resource/72/1579072_image2_1.jpg
갑곶순교성지,2,인천광역시 강화군 강화읍 해안동로1366번길 35,A0201,126.5174945,37.73419597,
갑사,34,충청남도 공주시 계룡면 갑사로 567-3,A0201,127.1873853,36.36534376,http://tong.visitkorea.or.kr/cms/resource/21/2675821_image2_1.jpg
갑사계곡,34,충청남도 공주시 계룡면 갑사로 225,A0101,127.1822107,36.36917934,http://tong.visitkorea.or.kr/cms/resource/66/3057366_image2_1.JPG
갑선이오름,39,제주특별자치도 서귀포시 표선면 가시로592번길,A0101,126.78104,33.36210524,
갑오동학혁명 100주년 기념탑,37,전북특별자치도 정읍시 내장호반로 214,A0205,126.9002222,35.50973351,http://tong.visitkorea.or.kr/cms/resource/89/3060489_image2_1.jpg
갑장산,35,경상북도 상주시 지천1길 215-187,A0101,128.1858411,36.34785815,
갑천,3,대전광역시 유성구 봉명동,A0101,127.3687079,36.36754671,
갓도넛(주식회사 갓도넛),34,충청남도 금산군 금산천길 106 금산시장,A0203,127.4918597,36.09979337,http://tong.visitkorea.or.kr/cms/resource/24/2996124_image2_1.jpg
갓바위 문화타운,38,전라남도 목포시 남농로 135,A0203,126.4209824,34.79365643,http://tong.visitkorea.or.kr/cms/resource/60/2515460_image2_1.jpg
강가민박캠핑장,36,경상남도 거창군 북상면 덕유월성로 2123-15,A0302,127.8000687,35.78033517,http://tong.visitkorea.or.kr/cms/resource/31/2722031_image2_1.jpg
강경 구 연수당 건재 약방,34,충청남도 논산시 강경읍 옥녀봉로24번길 14,A0201,127.0183586,36.16214738,
강경 옥녀봉,34,충청남도 논산시 강경읍 북옥리,A0101,127.0119397,36.16490806,
강경 중앙초등학교 강당,34,충청남도 논산시 강경읍 옥녀봉로 8,A0201,127.0191725,36.16023094,
강경구락부,34,충청남도 논산시 강경읍 계백로167번길 46-11,A0203,127.0155006,36.16184736,
강경근대거리,34,충청남도 논산시 강경읍 옥녀봉로 30-5,A0203,127.0178754,36.16177241,
강경미내다리,34,충청남도 논산시 채운면 삼거리,A0201,127.0319493,36.15285701,
강경수상레져종합타운,34,충청남도 논산시 강경읍 황산리,A0305,127.0106039,36.15801994,http://tong.visitkorea.or.kr/cms/resource/11/3036511_image2_1.JPG
강경역사관,34,충청남도 논산시 강경읍 계백로167번길 50,A0201,127.0152089,36.16208344,
강경역사문화안내소(구 강경노동조합),34,충청남도 논산시 강경읍 옥녀봉로27번길 30-5,A0201,127.0145979,36.16086968,
강구안 보도교,36,경상남도 통영시 동호동,A0205,128.4267219,34.84173818,
강나루 캠핑장,36,경상남도 합천군 가회면 서부로 1673,A0302,128.0246731,35.49612135,http://tong.visitkorea.or.kr/cms/resource/91/2740291_image2_1.jpg
강나루래프팅,35,경상북도 봉화군 명호면 명재로 16,A0303,128.8899475,36.84448126,http://tong.visitkorea.or.kr/cms/resource/24/1981524_image2_1.jpg
강나루생태공원,36,경상남도 함안군 칠서면 삼칠로 1235-50,A0101,128.5092307,35.38982539,http://tong.visitkorea.or.kr/cms/resource/04/2755204_image2_1.JPG
강나루오토캠핑장,36,경상남도 함안군 칠서면 삼칠로 1235-50,A0302,128.5088973,35.39248342,http://tong.visitkorea.or.kr/cms/resource/55/2727355_image2_1.jpg
강남,1,서울특별시 강남구 역삼동,A0203,127.0281574,37.49704654,http://tong.visitkorea.or.kr/cms/resource/08/1984608_image2_1.jpg
강남 마이스 관광특구,1,서울특별시 강남구 영동대로 513,A0202,127.0591319,37.51180927,
강남 시티투어 (트롤리버스),1,서울특별시 강남구 압구정로 161,A0203,127.0264344,37.52698748,http://tong.visitkorea.or.kr/cms/resource/75/1258175_image2_1.jpg
강남축구공원,32,강원특별자치도 강릉시 남부로 222,A0202,128.9074799,37.74365871,
강당골 산촌체험관,34,충청남도 아산시 송악면 강당로 187-5,A0203,127.0158579,36.71703926,http://tong.visitkorea.or.kr/cms/resource/09/1961109_image2_1.jpg
강당골 캠핑파크,34,충청남도 아산시 송악면 강당학마을길 17,A0302,127.0157718,36.71663097,http://tong.visitkorea.or.kr/cms/resource/81/2727381_image2_1.jpg
강당골계곡,34,충청남도 아산시 송악면 강당리 강당골,A0101,127.0221465,36.70532405,http://tong.visitkorea.or.kr/cms/resource/78/3048778_image2_1.jpg
강댕이 미륵불,34,충청남도 서산시 운산면 마애삼존불길 18-1,A0201,126.6025047,36.77781114,http://tong.visitkorea.or.kr/cms/resource/58/187958_image2_1.jpg
강덕사,38,전라남도 강진군 군동면 호라길 199-39,A0201,126.8026716,34.65437839,
강동 해수온천,7,울산광역시 북구 동해안로 1418,A0202,129.4505699,35.61385654,http://tong.visitkorea.or.kr/cms/resource/26/3077926_image2_1.bmp
강동 화암 주상절리,7,울산광역시 북구 산하동 952-1번지 일원,A0101,129.4424756,35.63419854,
강동그린웨이 가족캠핑장,1,서울특별시 강동구 천호대로206길 87,A0302,127.1540698,37.53586375,http://tong.visitkorea.or.kr/cms/resource/69/2030469_image2_1.jpg
강동몽돌해변,7,울산광역시 북구 산하동,A0101,129.442398,35.62783815,http://tong.visitkorea.or.kr/cms/resource/22/3048822_image2_1.jpg
강동예찬시비,1,서울특별시 강동구 천호동,A0205,127.1207004,37.54268735,
강동오토캠핑장,7,울산광역시 북구 당사동 87,A0302,129.4634192,35.59964449,http://tong.visitkorea.or.kr/cms/resource/65/2799365_image2_1.JPG
강따라 방림 가는길,32,강원특별자치도 평창군 대화면 가평로 181-8,A0101,128.458657,37.44968403,http://tong.visitkorea.or.kr/cms/resource/98/2798998_image2_1.JPG
강릉 3.1운동 기념공원,32,강원특별자치도 강릉시 저동,A0202,128.9002178,37.79729959,http://tong.visitkorea.or.kr/cms/resource/65/2900665_image2_1.JPG
강릉 경포대,32,강원특별자치도 강릉시 경포로 365,A0201,128.8965126,37.79556916,
강릉 경포해수욕장,32,강원특별자치도 강릉시 창해로 514,A0101,128.9074446,37.80572931,http://tong.visitkorea.or.kr/cms/resource/22/2671422_image2_1.jpg
강릉 굴산사지,32,강원특별자치도 강릉시 구정면 학산리,A0201,128.8918047,37.70726817,http://tong.visitkorea.or.kr/cms/resource/22/3025022_image2_1.jpg
강릉 금진리321카라반,32,강원특별자치도 강릉시 옥계면 헌화로 247-11,A0302,129.0438015,37.63740421,http://tong.visitkorea.or.kr/cms/resource/51/2793151_image2_1.jpg
강릉 남산공원,32,강원특별자치도 강릉시 노암동,A0202,128.8934282,37.74805515,http://tong.visitkorea.or.kr/cms/resource/05/3022205_image2_1.jpg
강릉 노추산힐링캠프,32,강원특별자치도 강릉시 왕산면 노추산로 1271-6,A0302,128.7418501,37.5716226,http://tong.visitkorea.or.kr/cms/resource/98/2797098_image2_1.jpg
강릉 대공산성,32,강원특별자치도 강릉시 성산면 보현길 396,A0201,128.7693064,37.73662628,
강릉 대기리마을,32,강원특별자치도 강릉시 왕산면 용수길 11,A0203,128.7785935,37.58786588,http://tong.visitkorea.or.kr/cms/resource/50/2050650_image2_1.jpg
강릉 대도호부 관아,32,강원특별자치도 강릉시 임영로131번길 6,A0201,128.8921226,37.75327674,http://tong.visitkorea.or.kr/cms/resource/69/2368669_image2_1.jpg
강릉 명주동 거리,32,강원특별자치도 강릉시 명주동,A0203,128.8927254,37.75113811,http://tong.visitkorea.or.kr/cms/resource/20/2688020_image2_1.jpg
강릉 모래내 한과마을(갈골한과),32,강원특별자치도 강릉시 사천면 한과마을길 20,A0203,128.8328345,37.81382969,http://tong.visitkorea.or.kr/cms/resource/75/3029675_image2_1.jpg
강릉 방동리 무궁화,32,강원특별자치도 강릉시 사천면 가마골길 22-8,A0101,128.8639368,37.82743428,http://tong.visitkorea.or.kr/cms/resource/39/3050739_image2_1.jpg
강릉 복사꽃마을,32,강원특별자치도 강릉시 신리천로 527-3 복사꽃정보마을센타,A0203,128.7773763,37.88013482,http://tong.visitkorea.or.kr/cms/resource/46/2480146_image2_1.jpg
강릉 선교장,32,강원특별자치도 강릉시 운정길 63,A0201,128.8850778,37.78655887,
강릉 솔향수목원,32,강원특별자치도 강릉시 구정면 수목원길 156,A0101,128.861741,37.69791589,
강릉 심상진가옥,32,강원특별자치도 강릉시 운정길 125,A0201,128.8911356,37.78620903,http://tong.visitkorea.or.kr/cms/resource/30/2480130_image2_1.jpg
강릉 안목해맞이공원,32,강원특별자치도 강릉시 견소동,A0202,128.9451478,37.7743309,
강릉 오죽헌,32,강원특별자치도 강릉시 율곡로3139번길 24,A0201,128.8776815,37.77876518,http://tong.visitkorea.or.kr/cms/resource/69/2688069_image2_1.jpg
강릉 월화거리,32,강원특별자치도 강릉시 금성로11번길 9,A0203,128.8974471,37.75590154,
